slice,grayvalue,area,mean_contrast,max_contrast,cx,cy
161,114,6,2.1141882,3.3034189,898,710
161,63,4,2.0811539,3.1712823,1178,708
161,94,4,2.5436325,3.5676925,396,712
161,35,6,1.5636182,2.9070086,614,712
161,79,7,1.3213675,2.7748718,886,711
161,127,6,2.3123932,4.4926496,912,710
161,113,2,1.7838463,1.8499147,468,712
161,54,2,1.6517096,2.5105984,532,712
161,47,2,1.717778,1.8499147,794,712
161,93,9,1.9526877,4.4926496,870,713
161,100,2,1.7177778,3.3034189,892,712
161,113,7,1.6422712,2.9070086,953,714
161,120,2,1.1892309,1.5856411,1070,713
161,123,6,1.4094588,2.6427352,481,714
161,37,4,2.7088037,3.3034189,680,716
161,78,2,1.0570941,2.1141882,700,715
161,50,1,1.4535043,1.4535043,227,717
161,64,6,1.5415955,3.1712823,246,717
161,115,6,1.3213676,3.1712823,399,716
161,113,6,1.5195726,2.9070086,974,716
161,63,3,0.7928205,2.3784616,310,720
161,91,2,2.1802564,2.2463248,704,718
161,55,4,1.9820514,3.4355557,860,718
161,43,1,0.0,0.0,920,719
161,63,6,1.1231625,2.5105984,110,722
161,119,4,1.6847436,3.3034189,262,720
161,43,4,1.1561966,1.8499147,773,721
161,37,2,2.0481198,2.1141882,564,722
161,120,6,1.1672081,3.5676925,576,722
161,85,4,1.915983,2.9070086,708,724
161,98,3,0.88091177,1.5856411,809,723
161,98,4,2.5436325,2.9070086,1088,724
161,98,1,1.9820514,1.9820514,923,724
161,64,1,0.13213676,0.13213676,430,726
161,71,3,0.44045588,0.92495733,433,727
161,55,1,0.0,0.0,550,726
161,73,8,1.6517094,3.831966,856,728
161,78,4,2.973077,4.0962396,936,728
161,129,6,1.1892308,2.5105984,1260,727
161,89,8,1.8168805,3.5676925,194,730
161,94,6,1.6076638,3.5676925,226,729
161,129,2,2.6427352,3.1712823,284,730
161,76,6,1.8939604,2.9070086,347,728
161,119,6,1.5195729,3.0391455,1021,728
161,64,6,1.7838464,3.6998293,156,732
161,54,5,1.6913506,2.5105984,557,731
161,89,4,1.5856411,2.9070086,562,732
161,70,2,1.9820514,2.6427352,881,732
161,56,4,1.915983,2.5105984,978,732
161,116,2,1.4535043,1.9820514,166,734
161,23,5,0.8192479,1.8499147,641,733
161,89,3,0.748775,1.1892308,187,735
161,132,4,1.9490173,2.5105984,220,734
161,100,1,0.26427352,0.26427352,526,734
161,82,2,1.1892309,1.3213676,777,734
161,65,4,2.5105984,3.1712823,936,734
161,81,4,1.5856411,2.9070086,530,736
161,113,4,1.717778,2.5105984,992,738
161,114,6,1.49755,3.1712823,334,740
161,108,5,1.79706,3.3034189,355,739
161,55,2,0.0,0.0,808,738
161,67,6,1.5636183,2.7748718,113,742
161,120,6,2.3564389,3.4355557,368,742
161,67,6,1.607664,3.6998293,982,742
161,81,4,1.9820514,3.0391455,90,744
161,99,6,1.9159831,3.5676925,193,742
161,52,6,1.8939604,3.831966,740,744
161,85,2,1.5195727,1.7177778,804,744
161,114,3,0.9249573,1.5856411,876,742
161,116,6,2.026097,3.1712823,1009,744
161,54,2,1.2552992,2.1141882,290,745
161,34,6,1.5195727,2.7748718,698,744
161,115,4,2.1802564,2.9070086,824,746
161,77,8,1.8994659,4.6247864,919,746
161,111,2,1.2552992,1.5856411,384,746
161,92,4,1.3544018,2.6427352,406,746
161,74,6,1.4755272,3.9641027,564,748
161,65,1,2.5105984,2.5105984,849,747
161,119,3,1.8499146,2.7748718,125,750
161,114,10,1.5988548,2.9070086,500,751
161,59,2,1.8499146,2.2463248,993,748
161,106,8,2.0811539,4.360513,1099,749
161,120,6,1.1231624,3.0391455,346,752
161,102,2,0.26427352,0.52854705,459,752
161,40,8,1.8994659,3.6998293,616,752
161,47,4,2.44453,2.7748718,712,752
161,111,3,0.61663824,1.5856411,860,751
161,65,3,1.8058691,2.2463248,416,753
161,65,5,0.73996586,1.8499147,496,753
161,96,6,1.4094588,3.0391455,830,752
161,124,2,2.2463248,3.3034189,884,753
161,116,3,1.2332764,2.5105984,964,753
161,114,1,1.0570941,1.0570941,1077,753
161,124,3,2.3344162,3.3034189,283,755
161,122,6,1.2552992,2.6427352,432,755
161,46,11,1.9820514,3.6998293,741,756
161,71,3,0.9690029,2.5105984,1041,756
161,106,6,1.9820514,2.7748718,209,756
161,99,4,0.7928206,1.7177778,429,757
161,119,6,2.2903707,3.9641027,562,758
161,35,25,1.257942,4.0962396,723,757
161,68,6,1.7838463,3.5676925,457,758
161,117,6,1.4535042,2.6427352,1066,760
161,123,4,2.7418377,4.0962396,226,762
161,110,3,1.1892308,2.7748718,839,761
161,73,4,1.7838463,2.6427352,192,764
161,61,6,1.7177781,4.0962396,294,762
161,74,5,1.8763418,3.1712823,883,764
161,96,2,2.246325,2.5105984,945,764
161,125,3,1.0130485,2.5105984,1022,764
161,116,8,1.3709189,3.0391455,370,765
161,69,9,1.2039126,3.0391455,1158,766
161,67,3,1.7177777,2.7748718,567,767
161,100,1,1.7177778,1.7177778,605,766
161,108,3,0.48450145,1.1892308,920,767
161,70,6,1.5415955,2.9070086,927,766
161,109,3,1.3654132,2.5105984,936,768
161,118,4,2.1472225,3.4355557,178,770
161,79,1,0.0,0.0,605,768
161,45,5,1.268513,2.7748718,408,771
161,115,1,1.9820514,1.9820514,552,771
161,53,3,2.1141882,2.5105984,303,774
161,55,7,1.6233946,4.4926496,366,773
161,110,2,0.9910257,1.7177778,478,774
161,76,6,1.695755,3.6998293,860,774
161,52,2,1.3213676,1.3213676,1034,772
161,85,4,1.9820514,2.6427352,1152,772
161,135,8,1.6847436,3.831966,376,776
161,105,1,1.0570941,1.0570941,576,774
161,119,6,1.607664,3.831966,416,777
161,78,1,1.5856411,1.5856411,486,776
161,138,6,1.9380059,4.2283764,580,777
161,107,6,1.9159831,3.1712823,621,776
161,116,10,1.466718,2.9070086,626,779
161,132,6,1.7398008,2.9070086,128,778
161,107,4,2.1472223,2.6427352,560,778
161,66,6,1.0350713,3.3034189,970,778
161,56,4,2.940043,3.6998293,454,782
161,46,4,2.3784616,4.360513,650,780
161,97,4,1.915983,2.5105984,828,780
161,119,8,1.6517096,3.3034189,1036,781
161,112,6,1.2112536,3.0391455,70,783
161,85,6,1.585641,2.6427352,424,784
161,71,1,0.7928206,0.7928206,436,783
161,58,6,1.0570941,3.0391455,692,784
161,54,8,1.9985685,3.4355557,732,783
161,108,3,1.5415955,2.2463248,887,783
161,57,2,1.4535043,1.7177778,118,784
161,118,2,1.7838461,2.2463248,506,784
161,57,3,1.8939604,2.6427352,528,785
161,92,9,1.2039127,2.6427352,602,787
161,113,1,1.8499147,1.8499147,846,785
161,74,6,1.277322,3.1712823,1132,785
161,82,9,1.4241406,3.3034189,261,787
161,67,8,2.7088034,4.4926496,307,787
161,59,11,1.693753,3.6998293,451,789
161,69,2,2.5766668,3.1712823,927,786
161,86,6,1.607664,2.6427352,1090,788
161,75,6,1.9600286,3.831966,1146,787
161,56,7,1.2081076,2.5105984,386,790
161,60,6,1.49755,3.3034189,460,789
161,57,3,2.2022793,3.4355557,700,789
161,114,4,1.7177778,3.3034189,356,792
161,63,6,2.026097,2.6427352,461,794
161,111,4,1.8168805,3.4355557,490,792
161,105,6,1.0570941,2.7748718,542,793
161,124,3,1.0570941,2.5105984,568,793
161,96,4,1.0570941,1.8499147,974,794
161,85,6,1.6737323,3.1712823,856,795
161,90,4,2.279359,2.6427352,988,796
161,124,9,1.6443685,3.6998293,275,798
161,127,6,1.805869,3.1712823,908,798
161,124,6,1.4314817,3.1712823,924,798
161,100,4,1.9820514,2.7748718,528,800
161,64,1,1.0570941,1.0570941,532,798
161,129,6,1.585641,3.0391455,682,800
161,53,4,1.915983,2.7748718,772,800
161,88,9,1.3947769,4.0962396,982,799
161,122,4,2.940043,3.9641027,1174,800
161,110,2,1.5195727,1.8499147,218,800
161,122,9,1.4535043,2.6427352,403,802
161,115,3,1.1451854,2.5105984,519,800
161,111,2,0.19820514,0.26427352,600,801
161,59,3,1.2332765,2.1141882,183,803
161,69,6,1.7177778,3.5676925,202,804
161,75,8,1.8168805,3.5676925,572,804
161,59,4,3.0061114,3.5676925,702,804
161,84,4,1.3213675,1.5856411,1064,804
161,43,4,1.6517096,2.5105984,326,806
161,112,3,1.4535044,2.5105984,385,805
161,48,1,0.3964103,0.3964103,655,805
161,91,6,1.2993448,3.0391455,422,808
161,67,1,0.92495733,0.92495733,444,806
161,42,4,1.9490172,2.6427352,758,808
161,110,3,2.3784616,3.4355557,777,808
161,101,6,1.9380059,2.9070086,786,808
161,93,7,1.8121612,3.1712823,797,807
161,103,3,1.7177778,3.6998293,824,807
161,82,6,1.5636183,2.6427352,918,806
161,70,6,1.1231625,2.9070086,1170,808
161,103,7,1.302491,3.1712823,335,810
161,118,2,2.7088037,3.1712823,492,808
161,134,6,1.7618235,3.9641027,690,809
161,116,2,1.7838463,2.1141882,768,808
161,47,2,2.3784618,2.6427352,321,810
161,85,6,1.4314815,2.7748718,740,811
161,71,6,1.5195727,3.4355557,1034,813
161,67,6,2.0040743,3.1712823,132,815
161,95,6,1.585641,3.6998293,236,815
161,57,1,0.3964103,0.3964103,418,814
161,112,6,1.6517094,3.0391455,480,815
161,65,8,1.7673292,3.5676925,646,816
161,103,4,2.0150855,2.7748718,796,816
161,105,6,1.8719374,3.1712823,299,816
161,103,4,2.1141882,2.6427352,458,818
161,55,2,1.3213675,1.4535043,801,816
161,62,3,1.2332765,1.8499147,580,818
161,51,3,1.1011397,1.7177778,636,819
161,125,8,1.3709189,3.1712823,548,821
161,48,4,1.7838461,2.7748718,806,820
161,58,2,1.1892309,1.5856411,537,822
161,127,6,1.6296867,3.4355557,544,823
161,43,3,0.83686614,2.1141882,325,825
161,77,4,2.44453,3.3034189,454,826
161,111,5,1.8234873,3.5676925,636,827
161,61,9,1.8205509,4.88906,743,828
161,117,9,1.6150049,3.4355557,850,827
161,106,6,1.7838464,3.3034189,956,827
161,67,8,1.4204701,2.7748718,969,829
161,120,6,1.1451851,3.3034189,1020,829
161,66,8,1.8664318,4.0962396,295,832
161,85,8,2.064637,3.3034189,314,831
161,70,6,1.4975499,3.1712823,720,832
161,107,6,1.1451854,2.7748718,760,832
161,67,4,2.0150855,2.5105984,874,832
161,62,4,2.8739746,3.831966,1028,830
161,119,7,1.2836143,2.9070086,629,834
161,63,6,2.2022793,2.9070086,1077,832
161,65,9,1.3507314,3.1712823,198,836
161,82,6,1.2332764,3.831966,235,834
161,57,6,2.5986898,3.0391455,262,834
161,66,13,1.3112032,3.1712823,211,837
161,118,8,1.5360899,2.9070086,878,837
161,121,5,1.7442051,3.831966,1083,837
161,59,2,1.915983,2.2463248,596,838
161,69,4,2.4775643,3.0391455,804,838
161,102,2,1.7177778,2.3784616,850,838
161,103,4,2.0481198,2.5105984,1144,840
161,126,2,1.585641,2.7748718,267,840
161,60,4,1.915983,2.6427352,530,840
161,76,7,1.585641,2.9070086,883,841
161,128,8,1.8168805,3.9641027,1077,842
161,67,6,1.5636183,3.5676925,134,844
161,55,4,1.3213676,3.3034189,329,843
161,111,4,0.92495733,1.4535043,740,844
161,82,6,2.0481198,4.0962396,1088,843
161,56,4,2.0811539,2.6427352,336,844
161,88,12,1.0681056,3.0391455,664,846
161,110,6,1.7838463,2.9070086,840,848
161,118,2,1.7838463,1.9820514,844,846
161,131,6,1.2993449,3.1712823,192,850
161,71,6,2.1802566,3.4355557,510,849
161,123,5,1.5592139,2.5105984,686,849
161,86,6,1.4094588,4.0962396,948,850
161,97,6,1.0350713,3.4355557,546,852
161,106,5,1.5327864,2.6427352,692,850
161,97,6,1.3433903,3.0391455,112,854
161,126,8,1.6186754,3.1712823,889,854
161,122,6,1.4975499,3.3034189,1012,853
161,104,4,1.2883334,2.9070086,1100,854
161,62,4,1.6847436,2.1141882,240,856
161,63,6,2.2243023,3.831966,314,856
161,114,3,1.0130485,1.7177778,429,855
161,115,2,2.1802566,3.1712823,965,856
161,114,3,1.1892308,2.7748718,985,855
161,49,2,2.246325,2.3784616,702,857
161,83,5,1.5327864,2.1141882,746,857
161,106,4,2.1472223,2.7748718,278,858
161,45,2,1.3874359,1.4535043,728,858
161,87,6,1.6296867,3.9641027,1060,859
161,74,2,1.6517096,2.5105984,382,860
161,68,6,1.4755272,3.1712823,118,864
161,94,4,2.1141882,3.3034189,530,864
161,52,5,1.5856411,2.9070086,653,863
161,126,3,1.6296867,3.1712823,796,863
161,70,6,1.1672081,3.1712823,990,863
161,62,7,2.1330647,3.5676925,774,865
161,120,6,1.6957551,2.5105984,271,866
161,91,3,1.585641,2.7748718,732,869
161,65,8,1.9159831,3.5676925,839,870
161,42,2,1.4535043,1.8499147,362,871
161,94,6,1.9159828,3.1712823,400,872
161,114,2,2.0481198,2.6427352,254,874
161,60,8,1.9325001,2.9070086,714,873
161,70,4,1.8499146,2.6427352,756,874
161,101,5,1.9027693,3.1712823,832,873
161,125,4,2.8409405,3.6998293,888,874
161,67,2,1.6517094,2.3784616,1052,872
161,124,4,2.7088037,3.0391455,244,874
161,76,9,1.6884141,2.9070086,150,878
161,102,8,1.6021582,3.1712823,698,879
161,65,1,2.1141882,2.1141882,916,879
161,106,4,1.6186752,2.9070086,958,880
161,111,6,1.607664,3.4355557,863,880
161,105,2,0.7928206,1.0570941,932,882
161,120,2,2.3784616,2.9070086,548,883
161,102,6,1.5636183,2.7748718,644,884
161,81,4,2.279359,3.3034189,954,884
161,67,1,1.4535043,1.4535043,253,885
161,63,6,2.0921655,4.0962396,526,888
161,49,3,2.1582336,3.0391455,736,890
161,111,7,1.3591211,2.9070086,857,890
161,99,6,1.1892308,2.7748718,1133,890
161,97,4,1.6847436,2.7748718,742,892
161,87,2,2.973077,3.6998293,835,892
161,61,8,1.4204702,3.1712823,723,893
161,37,1,1.4535043,1.4535043,719,894
161,70,3,2.2463248,4.756923,887,896
161,84,4,1.2552992,3.0391455,950,900
161,122,6,1.7838463,3.3034189,1024,900
161,57,2,2.9070086,2.9070086,716,901
161,67,4,2.7418377,3.6998293,602,904
161,51,4,2.279359,2.7748718,650,902
161,65,8,1.7342949,3.0391455,958,907
161,122,3,1.4535042,3.0391455,436,909
161,118,8,1.4204701,3.0391455,694,910
161,120,6,1.6517096,2.6427352,713,910
161,119,6,1.6296867,3.0391455,244,912
161,113,4,2.246325,3.0391455,494,910
161,116,1,1.1892308,1.1892308,831,910
161,71,6,1.8719373,3.831966,852,912
161,56,1,0.6606838,0.6606838,734,913
161,48,6,1.2773219,2.9070086,807,914
161,106,6,1.4535044,2.7748718,836,916
161,65,6,1.6296867,3.0391455,530,916
161,133,9,1.4828681,3.5676925,654,918
161,105,4,2.0811539,3.1712823,1232,918
161,60,2,1.1231624,2.2463248,630,918
161,50,2,2.246325,2.3784616,794,919
161,67,2,2.642735,3.3034189,1029,920
161,34,2,1.4535043,2.2463248,387,922
161,127,6,1.2773219,2.7748718,418,921
161,71,4,2.3784614,2.9070086,694,924
161,116,6,1.5195729,3.4355557,754,923
161,134,6,2.2022793,3.6998293,958,924
161,135,6,1.3654132,3.3034189,366,925
161,71,6,1.4755272,3.1712823,602,925
161,98,2,0.3964103,0.7928206,1078,925
161,132,6,1.3654132,3.1712823,634,927
161,85,6,0.9910257,3.5676925,784,927
161,113,3,2.0701425,2.6427352,583,932
161,124,9,1.9967333,3.3034189,708,931
161,62,4,2.0811539,2.6427352,216,932
161,76,3,2.158234,3.6998293,605,933
161,128,3,1.585641,2.9070086,953,935
161,55,4,2.0811539,2.7748718,158,938
161,71,8,1.6186752,3.6998293,202,938
161,92,6,1.6737323,2.9070086,266,937
161,71,2,2.246325,2.5105984,360,937
161,43,2,0.7928206,1.1892308,785,938
161,117,5,1.8499146,2.7748718,857,936
161,60,4,2.3784618,3.6998293,882,936
161,104,2,1.3213676,1.3213676,816,939
161,107,4,2.0481198,2.5105984,1220,938
161,55,6,1.2993448,3.5676925,650,941
161,66,2,2.9070086,3.3034189,904,944
161,92,4,1.5195727,2.7748718,364,948
161,108,4,2.279359,2.6427352,674,948
161,115,8,1.5195727,3.3034189,873,949
161,68,6,2.0701425,3.5676925,210,952
161,56,2,2.1802564,2.2463248,848,952
161,112,6,1.3213676,2.6427352,856,951
161,58,4,2.8079062,3.6998293,228,952
161,67,2,2.5766668,3.1712823,390,953
161,110,3,1.3213676,3.5676925,823,961
161,89,11,1.77784,3.5676925,593,964
161,94,2,0.6606838,1.0570941,618,962
161,131,6,1.7618235,3.3034189,360,968
161,66,10,1.3081539,3.0391455,366,969
161,128,2,2.1802566,3.1712823,640,968
161,54,6,1.7838463,2.7748718,734,970
161,128,4,2.609701,3.0391455,900,968
161,134,9,2.011415,4.4926496,232,974
161,44,4,2.1472223,2.7748718,454,976
161,115,6,0.9469802,2.6427352,864,976
161,121,2,1.2552992,2.1141882,673,978
161,116,6,1.4314815,3.4355557,762,978
161,58,4,2.2132907,3.3034189,810,978
161,115,6,1.0350714,2.6427352,616,980
161,55,6,1.387436,3.6998293,718,980
161,94,5,1.8234875,2.6427352,886,979
161,66,6,1.3213676,2.9070086,878,985
161,71,2,1.7177778,1.7177778,908,984
161,124,1,1.7177778,1.7177778,392,987
161,64,2,1.4535043,2.6427352,526,986
161,73,2,2.3123932,2.3784616,768,986
161,119,1,0.7928206,0.7928206,908,986
161,118,4,2.44453,3.3034189,714,988
161,111,4,2.0150857,3.0391455,354,992
161,60,2,2.246325,2.5105984,543,992
161,59,2,1.7177778,1.9820514,805,992
161,67,2,1.5195727,1.5856411,668,992
161,49,2,1.1231625,1.1892308,904,993
161,68,6,1.7177778,2.9070086,750,996
161,63,6,2.334416,3.0391455,358,1007
161,119,6,1.8278918,3.4355557,608,1010
161,120,9,1.9673696,3.831966,322,1012
161,63,6,1.607664,2.9070086,554,1011
161,56,7,1.3779976,3.3034189,679,1014
161,108,4,0.95799154,1.3213676,448,1015
161,68,4,1.7838463,3.0391455,868,1016
161,62,6,1.8939604,4.2283764,732,1019
161,122,6,1.5195727,3.6998293,752,1022
161,121,6,1.607664,3.0391455,641,1024
161,110,1,0.3964103,0.3964103,718,1025
161,40,2,1.3213675,2.2463248,407,1028
161,77,3,2.5986898,2.7748718,499,1032
161,87,8,1.5195727,3.6998293,684,1032
161,52,6,1.4314815,2.9070086,856,1034
161,82,6,2.026097,3.9641027,938,1034
161,100,9,1.9526876,4.756923,687,1039
161,124,1,1.8499147,1.8499147,874,1042
161,125,6,1.4314815,2.7748718,211,1044
161,55,6,1.8499146,3.1712823,605,1046
161,59,6,1.6517096,2.7748718,761,1044
161,67,6,1.3213676,3.3034189,742,1046
161,48,4,2.1141882,2.7748718,750,1046
161,108,6,1.6737323,3.3034189,196,1049
161,67,1,1.3213676,1.3213676,657,1049
161,115,3,2.2463248,2.9070086,436,1056
161,56,4,1.750812,2.7748718,688,1054
161,65,9,1.5562773,2.6427352,801,1055
161,90,6,1.805869,3.5676925,314,1057
161,131,6,1.7398008,3.5676925,398,1057
161,59,7,1.4157511,2.7748718,691,1059
161,125,4,2.1802566,2.6427352,480,1060
161,114,6,1.3654133,2.5105984,346,1068
161,134,6,1.5195729,3.1712823,574,1070
161,123,4,2.9400427,4.756923,466,1070
161,96,7,1.5856411,3.0391455,688,1075
161,125,6,1.3213676,2.6427352,652,1076
161,112,4,2.1141882,2.6427352,276,1080
161,67,4,2.3454275,3.5676925,820,1078
161,85,3,1.8499146,2.6427352,283,1082
161,123,6,1.2993448,2.9070086,344,1083
161,137,6,1.5636183,2.9070086,614,1083
161,132,6,2.1141882,3.0391455,702,1083
161,80,2,1.2552992,1.4535043,741,1086
161,102,2,1.8499146,1.9820514,379,1088
161,63,8,2.0316026,3.1712823,538,1088
161,120,7,1.3779976,2.6427352,550,1087
161,125,3,1.3654132,1.9820514,768,1087
161,100,2,2.0481198,3.5676925,866,1088
161,128,1,2.9070086,2.9070086,388,1091
161,56,6,1.8719376,3.1712823,478,1093
161,96,4,1.9490173,2.6427352,626,1092
161,119,4,2.6097012,3.6998293,702,1096
161,117,6,1.49755,2.7748718,836,1100
161,84,2,2.246325,2.6427352,639,1100
161,58,2,2.5105984,2.5105984,692,1100
161,55,6,1.1011397,2.5105984,781,1108
161,104,4,1.6186752,2.6427352,732,1112
161,106,1,0.92495733,0.92495733,756,1110
161,62,6,2.0701425,3.6998293,764,1112
161,119,6,1.3874359,2.9070086,634,1124
161,130,6,1.8278918,3.1712823,888,1124
161,65,2,2.3123932,2.7748718,573,1126
161,118,4,2.2463248,2.6427352,762,1128
161,124,4,2.246325,3.1712823,502,1130
161,121,8,1.8333976,2.5105984,743,1131
161,56,4,1.6517096,2.5105984,356,1134
161,140,4,2.3784618,3.4355557,428,1152
161,65,4,2.7088037,3.1712823,610,1154
161,113,4,2.477564,3.0391455,858,1174
161,117,4,1.915983,2.6427352,592,1178
161,118,4,1.4535043,2.5105984,582,1194
161,64,4,1.4204702,2.5105984,724,1198
161,126,4,2.2132907,3.3034189,622,1200
161,113,2,2.3784616,2.5105984,530,1202
161,66,4,1.9490173,2.6427352,666,1212
161,121,8,1.5195727,3.0391455,711,1225
161,124,4,1.6847436,2.2463248,796,1256
161,125,4,2.3454275,2.7748718,698,1274
162,69,1,0.0,0.0,688,43
162,85,6,1.3834304,3.6891475,596,46
162,56,2,0.46114343,0.92228687,698,44
162,60,3,0.7905316,1.5810632,683,46
162,61,3,0.65877634,1.4493079,726,48
162,52,2,2.0422068,2.6351054,600,51
162,45,1,0.3952658,0.3952658,572,55
162,26,4,1.1857975,2.50335,622,56
162,37,2,0.0,0.0,574,56
162,54,6,2.283758,3.2938817,748,57
162,47,9,1.2150763,3.2938817,648,59
162,60,3,1.1857973,2.8986158,777,58
162,66,1,0.26351053,0.26351053,615,65
162,94,1,0.0,0.0,667,64
162,57,2,0.65877634,1.3175527,702,64
162,63,4,2.536289,4.74319,812,66
162,68,2,1.4493079,2.50335,636,66
162,56,2,1.5151856,2.1080842,720,66
162,63,2,2.5692277,2.6351054,602,69
162,59,2,1.9104514,3.425637,566,70
162,69,1,1.5810632,1.5810632,721,72
162,66,9,1.361471,3.1621263,725,73
162,73,9,1.6103421,4.6114345,602,75
162,67,1,1.8445737,1.8445737,864,75
162,97,4,1.6469408,2.371595,534,80
162,114,2,0.85640925,1.7128185,632,78
162,101,4,1.8116348,2.7668605,546,80
162,113,2,1.5151856,1.976329,579,82
162,85,2,0.52702105,0.65877634,672,82
162,106,7,2.0139735,3.6891475,608,85
162,58,7,1.5810633,3.6891475,639,85
162,46,4,0.88934803,1.976329,713,86
162,118,4,2.536289,3.2938817,730,84
162,121,2,1.5151856,1.976329,746,85
162,60,4,1.5151856,2.2398396,628,88
162,99,1,1.8445737,1.8445737,746,87
162,108,2,0.3952658,0.7905316,672,88
162,70,1,1.3175527,1.3175527,606,90
162,117,6,1.0540422,3.2938817,530,94
162,122,4,1.7457572,2.7668605,562,98
162,40,1,0.7905316,0.7905316,738,96
162,105,4,2.9974322,3.6891475,522,98
162,124,6,1.3614712,4.6114345,677,99
162,110,10,0.8300582,2.2398396,709,102
162,119,5,1.9236271,3.0303712,726,102
162,135,3,1.4932264,3.952658,842,102
162,123,3,1.361471,2.50335,571,104
162,112,1,1.5810632,1.5810632,749,105
162,110,1,1.1857975,1.1857975,556,107
162,63,1,0.0,0.0,686,107
162,112,2,1.5151856,2.8986158,885,108
162,69,4,2.50335,2.8986158,518,110
162,66,4,2.2069008,3.5573921,732,110
162,119,6,1.8006554,3.0303712,478,111
162,70,3,1.3175527,3.952658,748,110
162,67,7,1.8445737,3.6891475,508,114
162,58,8,1.531655,3.0303712,628,114
